"","news_title","news_date","news_press","news_url","news_content"
"324","한국나이 불혹에 최고령 40세이브, 오승환은 마무리투수의 표본이다 [광주 스타]"," 2021.10.13. ","스포츠동아","https://sports.news.naver.com/news.nhn?oid=382&aid=0000938392","삼성 오승환. 스포츠동아DB오승환(39·삼성 라이온즈)은 역시 마무리투수의 표본이라 불리기에 손색이 없다. 불혹의 나이에 단일시즌 40세이브를 기록하며 그 이미지를 확실히 굳혔다. 오승환은 13일 광주 KIA 타이거즈전에 8회 등판해 1.2이닝을 무실점으로 틀어막고 팀의 5-3 승리를 지켰다. 시즌 40세이브(2패)째를 달성한 오승환은 2011시즌 이후 10년만이자 역대 최고령 40세이브의 의미 있는 기록을 작성했다. 2013년 손승락(당시 히어로즈·31세 6개월 10일)이 작성한 종전 기록과도 상당한 차이가 있다. 진정한 노익장(老益壯)이었다. 편견을 깨트리고 달성한 기록이기에 더 의미가 크다. 2013시즌이 끝나고 일본프로야구와 메이저리그(ML)를 거쳐 지난해 KBO리그로 돌아왔을 때부터 구위 저하에 따른 우려를 피하지 못했다. 지난해 45경기에서 3승2패18세이브2홀드, 평균자책점(ERA) 2.64를 기록하며 건재함을 과시했음에도 그 평가가 크게 달라지진 않았던 게 사실이다. 올 시즌 초반 불안한 모습을 보였을 때도 마찬가지였다. 그러나 오승환은 이 같은 시선에 조금도 흔들리지 않고 묵묵히 ‘마이 웨이’를 외쳤다. “팀 승리를 지키는 것” 이외의 목표를 좀처럼 언급하지 않던 그는 올해 초 인터뷰에선 “한·미·일 통산 500세이브”를 언급했다. “의미 없는 세이브는 단 하나도 없지만, 기록을 직접 언급해야 현실에 안주하지 않을 것 같다”고 자신을 채찍질했다. 그리고 실력으로 입증했다. 2패째를 당한 6월 11일 NC 다이노스전 이후 등판한 32경기 중 실점한 경기는 단 3게임에 불과했다. 과거 끝판대장의 모습으로 돌아온 것이다. 40세이브를 달성한 이날도 ‘끝판대장’의 위력을 유감없이 뽐냈다. 팀이 5-3으로 앞선 8회말 1사 만루 위기에서 마운드에 올라 유민상과 김민식을 모두 뜬공 처리하며 불을 껐다. 9회말에는 박찬호와 김선빈에게 안타를 허용하며 2사 1·3루 위기에 직면했지만, 또 한 번 실점을 막아냈다. 투구수는 올 시즌 한 경기 최다 44개(종전 34개). 가진 에너지를 모두 쏟아낸 결과는 달콤했다. 오승환은 경기 후 “경기 전부터 40세이브에 대해 인지하고 있었다”면서도 “힘든 상황에서 등판해 마운드에선 그 생각이 지워지더라. 경기 종료 후 40세이브 달성보다 팀의 승리를 지켰다는데 더 안도했다”고 솔직하게 말했다. 허삼영 삼성 감독은 “역시 오승환다웠다”며 40세이브 달성한 팀 클로저에게 축하 메시지를 남겼다.광주 ｜ 강산 기자 posterboy@donga.com기사제공 스포츠동아"
"325","적재적소에서 안타와 홈런 친 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720415","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 결승타와 홈런으로 5-3 승리를 이끈 삼성 피펠라(오른쪽)가 허삼영 감독의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"326","1982년생 오승환, 최고령 40세이브…삼성, 두 번째로 70승 고지"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720408","오승환, 시즌 40세이브 달성(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 오승환이 5-3 승리를 지켜낸 뒤 포수 김도환과 세리머니하고 있다. 2021.10.13 iso64@yna.co.kr(서울=연합뉴스) 하남직 기자 = 1982년생 마무리 오승환(삼성 라이온즈)이 KBO리그 역대 최고령 '단일 시즌 40세이브' 기록을 세웠다.     세이브를 챙기는 과정은 힘겨웠지만, 열매는 매우 달았다.     오승환은 13일 광주 기아 챔피언스필드에서 열린 프로야구 2021 신한은행 쏠(SOL) KBO리그 방문경기, 5-3으로 앞선 8회말 1사 만루에 등판해 1⅔이닝을 2안타 무실점으로 막고 경기를 끝냈다.     2위 삼성은 KIA를 5-3으로 꺾고, 시즌 70승(8무 54패) 고지에 올라섰다. 13일까지 70승을 거둔 팀은 선두 kt wiz와 삼성뿐이다.     삼성이 70승 이상을 거둔 건, 2015년 이후 6년 만이다.     시즌 70승 달성을 확정지은 순간, 마운드 위에는 오승환이 있었다.     8회말 1사 만루 위기 상황에 등판한 오승환은 대타 유민상을 유격수 뜬공으로 처리한 뒤, 또 다른 대타 김민식마저 좌익수 뜬공으로 잡아내 위기를 넘겼다.    9회 다시 마운드에 오른 오승환은 첫 타자 박찬호에게 우중간에 떨어지는 안타를 맞고 불안하게 출발했다. 최원준을 우익수 뜬공으로 처리한 뒤에는 김선빈에게 좌전 안타를 허용해 1사 1, 2루에 몰렸다.     KIA 간판타자 최형우는 풀 카운트(3볼-2스트라이크) 승부 끝에 오승환의 슬라이더를 걷어 올려 중앙 펜스 쪽으로 깊은 타구를 보냈다.     삼성 중견수 박해민은 낙구 지점을 정확하게 파악했고, 최형우의 타구를 손쉽게 처리했다. 최형우의 얼굴에 아쉬움이 가득했다.     오승환은 이어진 2사 1, 3루에서 최정용을 헛스윙 삼진 처리하며 시즌 40번째 세이브를 챙겼다.     KBO리그에서 '단일 시즌 40세이브'는 이날까지 총 7차례 나왔다.     1994년 정명원(40세이브·당시 태평양 돌핀스), 2000년 진필중(42세이브·당시 두산), 2006년 오승환(47세이브·삼성), 2007년 오승환(40세이브), 2011년 오승환(47세이브), 2013년 손승락(46세이브·당시 넥센 히어로즈)이 40세이브의 주인공이 됐고, 일본과 미국프로야구에서 뛰고 KBO리그에서 복귀한 오승환이 올해 다시 40세이브를 채웠다.     7차례 중 절반을 넘는 4번을 오승환이 달성했다.     오승환은 개인 4번째 단일시즌 40세이브를 수확하며, 2013년 손승락의 만 31세를 훌쩍 넘어서는 최고령 기록을 세웠다. 환영받는 홈런타자 피렐라(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 홈인한 뒤 더그아웃에서 동료의 환영을 받고 있다. 2021.10.13 iso64@yna.co.kr이날 삼성은 2회말 KIA에 선취점을 내줬지만, 3회초에 터진 김동엽의 좌중월 솔로포로 동점을 만들었다. 김동엽은 9월 21일 롯데 자이언츠전 이후 22일 만에 손맛을 봤다.     4회 1사 2루에서 이날의 결승타가 된 우중간에 떨어지는 적시타를 친 호세 피렐라는 8회초에 좌중간 담을 넘어가는 솔로 아치를 그렸다. 발바닥 통증을 안고 뛰는 피렐라는 9월 16일 KIA전 이후 27일 만에 홈런을 추가했다.     삼성 선발 마이크 몽고메리는 6이닝 4피안타 2실점으로 승리를 챙겼고, KIA 외국인 투수 보 다카하시는 6이닝 8피안타 4실점 해 패전(1승 2패)의 멍에를 썼다.     jiks79@yna.co.kr기사제공 연합뉴스"
"327","승리투수 몽고메리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720410","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 6이닝 2실점 투구로 승리투수가 된 삼성 몽고메리가 경기를 마치고 허삼영 감독의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"328","삼성, KIA에 5-3 승리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720412","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 오승환(오른쪽에서 두 번째)이 5-3 승리를 지켜낸 뒤 허삼영 감독 등 코치진과 승리 세리머니하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"329","승리투수 몽고메리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720409","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 6이닝 2실점 투구로 승리투수가 된 삼성 몽고메리가 경기를 마치고 허삼영 감독의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"330","시즌 40세이브 달성한 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720411","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 오승환이 5-3 승리를 지켜낸 뒤 코치진과 승리 세리머니하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"331","'미란다 QS+최용제 2타점' 두산, KT에 역전승…2연승 [잠실:스코어]"," 2021.10.13. ","엑스포츠뉴스","https://sports.news.naver.com/news.nhn?oid=311&aid=0001359692","(엑스포츠뉴스 잠실, 박윤서 기자) 두산 베어스가 짜릿한 역전승을 거두며 이틀 연속 승리를 따냈다.두산은 13일 서울 잠실야구장에서 열린 2021 신한은행 SOL KBO리그 KT 위즈와의 홈 경기에서 5-3 역전승을 거뒀다. 이날 승리로 두산은 64승59패5무를 기록, 2연승을 달성했다. 5위 키움 히어로즈와의 승차는 1.5경기를 유지했다. 반면 2연패 늪에 빠진 KT는 71승52패7무가 됐고 2위 삼성 라이온즈와의 승차가 1.5경기로 좁혀졌다.선취점은 KT의 몫이었다. 2회초 선두타자 유한준이 내야안타로 출루했고 호잉이 우전 안타를 치며 무사 1, 3루를 만들었다. 이어 장성우가 1타점 좌전 안타를 작렬, 선제 득점을 올렸다.두산은 곧바로 반격에 나섰다. 2회말 1사에서 김인태와 안재석이 연속 볼넷을 얻어냈고 박계범이 우전 안타를 때리며 만루 찬스를 잡았다. 이후 박세혁의 유격수 땅볼때 3루주자가 홈을 밟으며 승부를 원점으로 돌렸다.KT는 재차 앞질러 갔다. 3회초 선두타자 조용호가 볼넷을 얻어냈고 황재균이 1타점 좌중간 3루타를 폭발하며 리드를 잡았다. 이어진 1사 3루에서 유한준이 희생플라이를 기록, 3-1로 치고 나갔다.잠잠했던 두산은 6회말 추격의 신호탄을 쏘아 올렸다. 김인태와 안재석이 연속 안타를 쳤고 박계범이 희생번트를 성공, 1사 2, 3루 찬스를 맞이했다. 이후 대타 최용제가 2타점 좌전 안타를 작렬하며 3-3 동률을 이뤘다.두산은 기어코 판을 뒤집었다. 7회말 1사에서 호세 페르난데스가 우전 안타를 때렸고 대주자 조수행으로 교체됐다. 조수행은 2루 도루에 성공한 뒤 포수 송구 실책을 틈타 3루까지 도달했다. 1사 3루에서 박건우가 희생플라이를 기록하며 역전에 성공했다.8회말 두산은 쐐기를 박았다. 선두타자 박지훈이 내야안타로 출루했고 상대 투수 박시영의 견제구가 1루수 뒤로 빠지며 3루까지 진루했다. 이어 박시영이 폭투를 범했고 박지훈이 홈을 밟으며 승부에 마침표를 찍었다. 사진=엑스포츠뉴스DB"
"332","오승환, 시즌 40세이브 달성"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720402","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 오승환이 5-3 승리를 지켜낸 뒤 포수 김도환과 세리머니하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"333","40세이브 달성한 오승환, 동료들과 승리 자축"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720401","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 오승환이 5-3 승리를 지켜낸 뒤 선수들과 기쁨을 나누고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"334","삼성, KIA에 5-3 승리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720399","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-3으로 KIA를 누른 삼성 선수들이 승리의 기쁨을 나누고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"335","KIA 연파한 삼성"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720398","(광주=연합뉴스) 조남수 기자 = 13일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-3으로 KIA를 누른 삼성 선수들이 승리의 기쁨을 나누고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"336","[프로야구 광주전적] 삼성 5-3 KIA"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720396","▲ 광주전적(13일)    삼성  001 120 010 - 5    KIA   010 010 100 - 3    △ 승리투수 = 몽고메리(2승 3패) △ 세이브투수 = 오승환(2패 40세이브)     △ 패전투수 = 다카하시(1승 2패)    △ 홈런 = 김동엽 4호(3회1점) 피렐라 27호(8회1점·이상 삼성)     (서울=연합뉴스)기사제공 연합뉴스"
"337","[SPO 광주] '불혹의 1⅔이닝 44구 괴력투' 오승환, 최고령 40세이브 기록 경신"," 2021.10.13. ","스포티비뉴스","https://sports.news.naver.com/news.nhn?oid=477&aid=0000323504","▲ 오승환 ⓒ곽혜미 기자[스포티비뉴스=광주, 박성윤 기자] 삼성 라이온즈 마무리투수 오승환(39)이 10년 만에 40세이브 고지를 밟았다.오승환은 13일 광주기아챔피언스필드에서 열린 '2021 신한은행 SOL BKO 리그' KIA 타이거즈와 경기에 구원 등판했다. 12일 경기에서 KIA를 상대로 1이닝 1피안타 1탈삼진 무실점 호투를 펼치며 시즌 39세이브를 기록한 오승환은 이날 1⅔이닝 무실점 투구로 팀 5-3 승리를 이끌고 세이브를 추가하며 시즌 40세이브에 올랐다. 오승환은 44구를 던졌다.삼성이 5-3로 앞선 8회말 1사 만루 절체절명 위기 상황에 마운드에 올랐다. 우규민 승계 주자가 누상을 가득 채운 상황. 오승환은 KIA 대타 유민상을 상대로 유격수 뜬공, 대타 김민식을 상대로 좌익수 뜬공을 끌어냈다.이어 9회에도 마운드에 오른 오승환은 선두타자 박찬호에게 우중간에 떨어지는 안타를 맞았다. 최원준을 우익수 뜬공으로 잡은 오승환은 김선빈을 상대로 좌전 안타를 맞아 1사 1, 2루. 최형우를 중견수 뜬공으로 막아 아웃카운트를 늘렸고 2사 1, 3루에 최정용을 상대로 삼진을 끌어내 경기를 끝냈다.오승환은 KBO 리그 대표 마무리투수다. 이날 경기까지 547경기에 등판해 31승 17패 13홀드 335세이브를 기록했다. 오승환은 KBO 리그 단일 시즌 최다 세이브 47세이브 기록을 갖고 있다. 오승환은 2006년과 2011년 두 차례 47세이브를 기록했다. 2007년 40세이브를 포함하면 올해 40세이브는 개인 통산 4번째 40세이브다.2014년에는 일본프로야구에 진출했다. 두 시즌 동안 4승 7패 80세이브 평균자책점 2.25로 완벽한 활약을 펼쳤다. 2014년 데뷔 시즌에 39세이브, 두 번째 시즌에 41세이브를 기록했다.이후 메이저리그에서도 세이브를 쌓았다. 2016년과 2017년 세인트루이스 카디널스 소속으로 각각 19세이브, 20세이브를 올렸다. 2018년 토론토 블루제이스에서 2세이브, 콜로라도 로키스에서 1세이브를 더했다. 해외 리그에서 쌓은 세이브 수는 122세이브다.오승환은 지난달 23일 LG 트윈스와 경기에서 시즌 34세이브를 챙기며 만 39세 투수 최다 세이브 신기록을 갈아치운 바 있다. 종전 기록은 2015년 삼성 임창용이 기록한 33세이브다. 이어 손승락이 만 31세 최고령 40세이브 기록을 만 39세로 끌어올렸다. 불혹의 베테랑 투수지만, 세이브 경쟁 부문에서는 압도적인 1위다. 12일 기준으로 롯데 자이언츠 김원중이 31세이브, kt 위즈 김재윤이 30세이브, LG 트윈스 고우석이 28세이브, KIA 타이거즈 정해영이 26세이브를 기록하고 있다. 젊은 마무리투수들이 활약하고 있지만, 정상에는 아직 오승환이 있다.기사제공 스포티비뉴스"
"338","투구하는 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720382","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 오승환이 9회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"339","투구하는 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720379","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 오승환이 9회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"340","투구하는 오승환 '시즌 40세이브 도전'"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720378","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 오승환이 9회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"341","역투하는 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720381","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 오승환이 9회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"342","투구하는 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720380","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 오승환이 9회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"343","김지찬 호수비로 실점 막은 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720372","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 8회말 1사 만루에서 호수비를 펼친 삼성 유격수 김지찬이 이닝을 마치고 더그아웃으로 향하며 오승환의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"344","김지찬 격려하는 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720374","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 8회말 1사 만루에서 호수비를 펼친 삼성 유격수 김지찬이 이닝을 마치고 더그아웃으로 향하며 오승환의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"345","김지찬 호수비로 실점 막은 오승환"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720373","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 8회말 1사 만루에서 호수비를 펼친 삼성 유격수 김지찬이 이닝을 마치고 더그아웃으로 향하며 오승환의 격려를 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"346","호수비 펼치는 김지찬"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720369","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 유격수 김지찬이 8회말 1사 만루에서 KIA 유민상의 타구를 잡아내고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"347","피렐라 홈런 세리머니"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720367","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때린 뒤 홈인하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"348","홈런 친 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720364","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 홈인한 뒤 더그아웃에서 동료의 환영을 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"349","환영받는 홈런타자 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720365","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 홈인한 뒤 더그아웃에서 동료의 환영을 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"350","환영받는 홈런타자 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720366","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 홈인한 뒤 더그아웃에서 동료의 환영을 받고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"351","홈런 쏘아 올리는 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720360","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"352","호쾌하게 담장 넘기는 피렐라"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720358","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"353","피렐라의 호쾌한 홈런타격"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720359","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. 삼성 피렐라가 8회초 1사에서 좌월 솔로홈런을 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"354","안타 때리는 최원준"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720345","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 최원준이 7회말 2사 1루에서 안타를 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"355","안타 때리는 최원준"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720346","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 최원준이 7회말 2사 1루에서 안타를 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"356","안타 때리는 최원준"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720347","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기. KIA 최원준이 7회말 2사 1루에서 안타를 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"357","힘차게 투구하는 이준영"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720326","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 KIA 이준영이 7회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"358","이준영 투구"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720325","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 KIA 이준영이 7회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"359","호투 펼치는 몽고메리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720314","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 선발투수 몽고메리가 6회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"360","호투 펼치는 몽고메리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720312","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 선발투수 몽고메리가 6회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"361","호투 펼치는 몽고메리"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720313","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 삼성 선발투수 몽고메리가 6회에 투구하고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"362","안타 치는 김동엽"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720294","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 김동엽이 4회초에 안타를 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
"363","안타 치는 김동엽"," 2021.10.13. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012720293","(광주=연합뉴스) 조남수 기자 = 13일 광주 기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈 경기에서 삼성 김동엽이 4회초에 안타를 때리고 있다. 2021.10.13     iso64@yna.co.kr기사제공 연합뉴스"
